fileid,prediction
melspec_422.npy,['Speech']
melspec_423.npy,['Speech']
melspec_424.npy,['Silence']
melspec_425.npy,['Speech']
melspec_426.npy,['Speech']
melspec_427.npy,['Speech']
melspec_428.npy,['Speech']
melspec_429.npy,['Speech']
melspec_43.npy,"['Blender, Speech']"
melspec_430.npy,['Speech']
melspec_431.npy,['Speech']
melspec_432.npy,['Speech']
melspec_433.npy,['Speech']
melspec_434.npy,"['Blender, Speech']"
melspec_435.npy,['Speech']
melspec_436.npy,['Speech']
melspec_437.npy,['Speech']
melspec_438.npy,['Speech']
melspec_439.npy,['Speech']
melspec_44.npy,['Silence']
melspec_440.npy,"['Blender, Speech']"
melspec_441.npy,['Silence']
melspec_442.npy,['Speech']
melspec_443.npy,['Speech']
melspec_444.npy,['Speech']
melspec_445.npy,['Speech']
melspec_446.npy,['Silence']
melspec_447.npy,['Speech']
melspec_448.npy,['Silence']
melspec_449.npy,['Speech']
melspec_45.npy,['Speech']
melspec_450.npy,['Speech']
melspec_451.npy,"['Blender, Speech']"
melspec_452.npy,['Silence']
melspec_453.npy,['Speech']
melspec_454.npy,['Speech']
melspec_455.npy,['Speech']
melspec_456.npy,['Silence']
melspec_457.npy,['Speech']
melspec_458.npy,['Speech']
melspec_459.npy,['Speech']
melspec_46.npy,['Silence']
melspec_460.npy,['Speech']
melspec_461.npy,['Speech']
melspec_462.npy,['Speech']
melspec_463.npy,['Speech']
melspec_464.npy,['Speech']
melspec_465.npy,['Speech']
melspec_466.npy,"['Blender, Speech']"
melspec_467.npy,['Silence']
melspec_468.npy,['Speech']
melspec_469.npy,"['Blender, Speech']"
melspec_47.npy,['Silence']
melspec_470.npy,['Silence']
melspec_471.npy,['Speech']
melspec_472.npy,['Speech']
melspec_473.npy,['Speech']
melspec_474.npy,['Speech']
melspec_475.npy,['Silence']
melspec_476.npy,['Speech']
melspec_477.npy,"['Electric_shaver_toothbrush, Speech']"
melspec_478.npy,['Speech']
melspec_479.npy,['Speech']
melspec_48.npy,['Speech']
melspec_480.npy,['Speech']
melspec_481.npy,['Speech']
melspec_482.npy,['Speech']
melspec_483.npy,['Speech']
melspec_484.npy,['Speech']
melspec_485.npy,['Speech']
melspec_486.npy,['Speech']
melspec_487.npy,['Speech']
melspec_488.npy,['Speech']
melspec_489.npy,['Silence']
melspec_49.npy,['Speech']
melspec_490.npy,['Silence']
melspec_491.npy,['Speech']
melspec_492.npy,['Speech']
melspec_493.npy,['Speech']
melspec_494.npy,['Speech']
melspec_495.npy,"['Dog, Speech']"
melspec_496.npy,['Silence']
melspec_497.npy,['Speech']
melspec_498.npy,['Speech']
melspec_499.npy,['Speech']
melspec_5.npy,['Silence']
melspec_50.npy,['Speech']
melspec_500.npy,"['Dog, Speech']"
melspec_501.npy,['Speech']
melspec_502.npy,['Speech']
melspec_503.npy,['Silence']
melspec_504.npy,"['Blender, Speech']"
melspec_505.npy,['Speech']
melspec_506.npy,['Speech']
melspec_507.npy,['Speech']
melspec_508.npy,['Silence']
melspec_509.npy,['Speech']
melspec_51.npy,['Speech']
melspec_510.npy,['Silence']
melspec_511.npy,['Silence']
melspec_512.npy,['Speech']
melspec_513.npy,['Speech']
melspec_514.npy,['Speech']
melspec_515.npy,['Speech']
melspec_516.npy,['Speech']
melspec_517.npy,"['Dog, Speech']"
melspec_518.npy,['Speech']
melspec_519.npy,"['Blender, Dog, Speech']"
melspec_52.npy,['Speech']
melspec_520.npy,['Speech']
melspec_521.npy,['Speech']
melspec_522.npy,['Silence']
melspec_523.npy,['Speech']
melspec_524.npy,['Speech']
melspec_525.npy,['Speech']
melspec_526.npy,['Speech']
melspec_527.npy,['Speech']
melspec_528.npy,"['Blender, Speech']"
melspec_529.npy,['Silence']
melspec_53.npy,['Speech']
melspec_530.npy,['Speech']
melspec_531.npy,['Speech']
melspec_532.npy,['Speech']
melspec_533.npy,['Speech']
melspec_534.npy,['Speech']
melspec_535.npy,['Blender']
melspec_536.npy,['Speech']
melspec_537.npy,['Speech']
melspec_538.npy,['Speech']
melspec_539.npy,['Silence']
melspec_54.npy,['Speech']
melspec_540.npy,['Speech']
melspec_541.npy,['Speech']
melspec_542.npy,['Speech']
melspec_543.npy,['Speech']
melspec_544.npy,['Speech']
melspec_545.npy,['Speech']
melspec_546.npy,['Silence']
melspec_547.npy,['Speech']
melspec_548.npy,['Speech']
melspec_549.npy,['Speech']
melspec_55.npy,['Speech']
melspec_550.npy,['Speech']
melspec_551.npy,['Silence']
melspec_552.npy,['Speech']
melspec_553.npy,"['Dog, Speech']"
melspec_554.npy,['Speech']
melspec_555.npy,['Speech']
melspec_556.npy,"['Dog, Speech']"
melspec_557.npy,['Speech']
melspec_558.npy,['Speech']
melspec_559.npy,['Speech']
melspec_56.npy,['Speech']
melspec_560.npy,['Silence']
melspec_561.npy,['Speech']
melspec_562.npy,['Speech']
melspec_563.npy,['Speech']
melspec_564.npy,['Speech']
melspec_565.npy,['Speech']
melspec_566.npy,['Speech']
melspec_567.npy,['Speech']
melspec_568.npy,['Speech']
melspec_569.npy,['Blender']
melspec_57.npy,['Speech']
melspec_570.npy,['Silence']
melspec_571.npy,['Speech']
melspec_572.npy,['Speech']
melspec_573.npy,['Speech']
melspec_574.npy,['Speech']
melspec_575.npy,['Speech']
melspec_576.npy,['Speech']
melspec_577.npy,['Speech']
melspec_578.npy,['Speech']
melspec_579.npy,['Speech']
melspec_58.npy,['Speech']
melspec_580.npy,['Speech']
melspec_581.npy,['Speech']
melspec_582.npy,['Speech']
melspec_583.npy,['Speech']
melspec_584.npy,['Speech']
melspec_585.npy,['Speech']
melspec_586.npy,"['Blender, Speech']"
melspec_587.npy,['Silence']
melspec_588.npy,"['Blender, Speech']"
melspec_589.npy,['Speech']
melspec_59.npy,['Silence']
melspec_590.npy,['Silence']
melspec_591.npy,['Speech']
melspec_592.npy,['Speech']
melspec_593.npy,['Silence']
melspec_594.npy,['Speech']
melspec_595.npy,"['Blender, Speech']"
melspec_596.npy,['Speech']
melspec_597.npy,['Speech']
melspec_598.npy,['Speech']
melspec_599.npy,"['Blender, Speech']"
melspec_6.npy,['Silence']
melspec_60.npy,['Speech']
melspec_600.npy,['Speech']
melspec_601.npy,['Speech']
melspec_602.npy,['Speech']
melspec_603.npy,['Speech']
melspec_604.npy,['Speech']
melspec_605.npy,['Speech']
melspec_606.npy,['Speech']
melspec_607.npy,"['Blender, Speech']"
melspec_608.npy,"['Dog, Speech']"
melspec_609.npy,['Speech']
melspec_61.npy,['Speech']
melspec_610.npy,['Speech']
melspec_611.npy,['Speech']
melspec_612.npy,['Speech']
melspec_613.npy,['Silence']
melspec_614.npy,['Speech']
melspec_615.npy,"['Blender, Cat, Speech']"
melspec_616.npy,['Speech']
melspec_617.npy,['Speech']
melspec_618.npy,['Speech']
melspec_619.npy,['Speech']
melspec_62.npy,['Speech']
melspec_620.npy,['Silence']
melspec_621.npy,['Silence']
melspec_622.npy,['Silence']
melspec_623.npy,['Silence']
melspec_624.npy,['Speech']
melspec_625.npy,['Speech']
melspec_626.npy,['Speech']
melspec_627.npy,['Speech']
melspec_628.npy,['Speech']
melspec_629.npy,['Speech']
melspec_63.npy,"['Blender, Speech']"
melspec_630.npy,['Speech']
melspec_631.npy,['Speech']
melspec_632.npy,['Silence']
melspec_633.npy,['Speech']
melspec_634.npy,['Silence']
melspec_635.npy,['Speech']
melspec_636.npy,['Speech']
melspec_637.npy,['Speech']
melspec_638.npy,"['Cat, Speech']"
melspec_639.npy,['Speech']
melspec_64.npy,['Speech']
melspec_640.npy,['Speech']
melspec_641.npy,['Speech']
melspec_642.npy,['Speech']
melspec_643.npy,['Speech']
melspec_644.npy,['Speech']
melspec_645.npy,['Speech']
melspec_646.npy,['Speech']
melspec_647.npy,['Speech']
melspec_648.npy,"['Blender, Speech']"
melspec_649.npy,['Silence']
melspec_65.npy,['Speech']
melspec_650.npy,['Speech']
melspec_651.npy,['Silence']
melspec_652.npy,['Speech']
melspec_653.npy,['Silence']
melspec_654.npy,['Speech']
melspec_655.npy,['Speech']
melspec_656.npy,['Speech']
melspec_657.npy,['Speech']
melspec_658.npy,['Speech']
melspec_659.npy,['Speech']
melspec_66.npy,"['Blender, Speech']"
melspec_660.npy,['Speech']
melspec_661.npy,['Silence']
melspec_662.npy,['Speech']
melspec_663.npy,"['Blender, Speech']"
melspec_664.npy,['Speech']
melspec_665.npy,['Speech']
melspec_666.npy,['Speech']
melspec_667.npy,['Speech']
melspec_668.npy,['Speech']
melspec_669.npy,['Speech']
melspec_67.npy,"['Blender, Speech']"
melspec_670.npy,['Speech']
melspec_671.npy,['Speech']
melspec_672.npy,['Speech']
melspec_673.npy,['Speech']
melspec_674.npy,['Speech']
melspec_675.npy,['Speech']
melspec_676.npy,['Blender']
melspec_677.npy,['Speech']
melspec_678.npy,['Speech']
melspec_679.npy,"['Blender, Speech']"
melspec_68.npy,['Speech']
melspec_680.npy,['Speech']
melspec_681.npy,['Silence']
melspec_682.npy,['Speech']
melspec_683.npy,['Speech']
melspec_684.npy,['Speech']
melspec_685.npy,"['Blender, Speech']"
melspec_686.npy,['Speech']
melspec_687.npy,['Blender']
melspec_688.npy,['Speech']
melspec_689.npy,['Speech']
melspec_69.npy,['Speech']
melspec_690.npy,['Speech']
melspec_691.npy,['Speech']
melspec_692.npy,['Speech']
melspec_693.npy,['Speech']
melspec_694.npy,['Silence']
melspec_695.npy,['Speech']
melspec_696.npy,"['Blender, Dog, Speech']"
melspec_697.npy,['Silence']
melspec_698.npy,['Speech']
melspec_699.npy,"['Blender, Running_water, Speech']"
melspec_7.npy,['Speech']
melspec_70.npy,['Silence']
melspec_700.npy,['Speech']
melspec_701.npy,['Speech']
melspec_702.npy,['Speech']
melspec_703.npy,['Speech']
melspec_704.npy,['Silence']
melspec_705.npy,['Speech']
melspec_706.npy,['Silence']
melspec_707.npy,['Silence']
melspec_708.npy,['Speech']
melspec_709.npy,['Speech']
melspec_71.npy,['Speech']
melspec_710.npy,['Speech']
melspec_711.npy,['Speech']
melspec_712.npy,['Silence']
melspec_713.npy,['Speech']
melspec_714.npy,['Speech']
melspec_715.npy,['Speech']
melspec_716.npy,['Speech']
melspec_717.npy,['Silence']
melspec_718.npy,['Speech']
melspec_719.npy,['Speech']
melspec_72.npy,['Speech']
melspec_720.npy,['Speech']
melspec_721.npy,"['Blender, Speech']"
melspec_722.npy,"['Blender, Speech']"
melspec_723.npy,['Speech']
melspec_724.npy,['Speech']
melspec_725.npy,['Silence']
melspec_726.npy,['Speech']
melspec_727.npy,['Speech']
melspec_728.npy,['Speech']
melspec_729.npy,"['Cat, Frying, Speech']"
melspec_73.npy,['Speech']
melspec_730.npy,"['Blender, Speech']"
melspec_731.npy,['Speech']
melspec_732.npy,['Speech']
melspec_733.npy,['Speech']
melspec_734.npy,['Speech']
melspec_735.npy,['Speech']
melspec_736.npy,['Speech']
melspec_737.npy,['Speech']
melspec_738.npy,['Speech']
melspec_739.npy,['Speech']
melspec_74.npy,['Speech']
melspec_740.npy,['Silence']
melspec_741.npy,['Speech']
melspec_742.npy,['Speech']
melspec_743.npy,['Speech']
melspec_744.npy,['Silence']
melspec_745.npy,['Speech']
melspec_746.npy,['Speech']
melspec_747.npy,['Speech']
melspec_748.npy,['Speech']
melspec_749.npy,['Speech']
melspec_75.npy,['Speech']
melspec_750.npy,['Speech']
melspec_751.npy,['Speech']
melspec_752.npy,"['Blender, Speech']"
melspec_753.npy,['Speech']
melspec_754.npy,['Speech']
melspec_755.npy,['Speech']
melspec_756.npy,['Speech']
melspec_757.npy,['Speech']
melspec_758.npy,['Silence']
melspec_759.npy,"['Blender, Speech']"
melspec_76.npy,['Speech']
melspec_760.npy,"['Blender, Speech']"
melspec_761.npy,['Speech']
melspec_762.npy,['Speech']
melspec_763.npy,['Speech']
melspec_764.npy,['Speech']
melspec_765.npy,['Speech']
melspec_766.npy,['Speech']
melspec_767.npy,['Speech']
melspec_768.npy,['Speech']
melspec_769.npy,['Speech']
melspec_77.npy,['Speech']
melspec_770.npy,['Silence']
melspec_771.npy,['Cat']
melspec_772.npy,['Speech']
melspec_773.npy,['Speech']
melspec_774.npy,['Speech']
melspec_775.npy,['Silence']
melspec_776.npy,"['Blender, Dog']"
melspec_777.npy,['Silence']
melspec_778.npy,['Speech']
melspec_779.npy,['Silence']
melspec_78.npy,['Silence']
melspec_780.npy,['Speech']
melspec_781.npy,['Speech']
melspec_782.npy,['Silence']
melspec_783.npy,['Speech']
melspec_784.npy,"['Electric_shaver_toothbrush, Speech']"
melspec_785.npy,['Speech']
melspec_786.npy,['Speech']
melspec_787.npy,['Speech']
melspec_788.npy,['Speech']
melspec_789.npy,['Speech']
melspec_79.npy,['Speech']
melspec_790.npy,['Speech']
melspec_791.npy,['Silence']
melspec_792.npy,['Speech']
melspec_793.npy,['Speech']
melspec_794.npy,['Speech']
melspec_795.npy,['Speech']
melspec_796.npy,['Speech']
melspec_797.npy,['Speech']
melspec_798.npy,['Speech']
melspec_799.npy,['Silence']
melspec_8.npy,['Silence']
melspec_80.npy,['Speech']
melspec_800.npy,['Speech']
melspec_801.npy,['Speech']
melspec_802.npy,['Speech']
melspec_803.npy,['Speech']
melspec_804.npy,['Speech']
melspec_805.npy,"['Blender, Speech']"
melspec_806.npy,['Speech']
melspec_807.npy,['Speech']
melspec_808.npy,['Speech']
melspec_809.npy,['Speech']
melspec_81.npy,"['Blender, Speech']"
melspec_810.npy,['Speech']
melspec_811.npy,['Silence']
melspec_812.npy,['Speech']
melspec_813.npy,['Speech']
melspec_814.npy,['Speech']
melspec_815.npy,['Speech']
melspec_816.npy,"['Cat, Dog, Speech']"
melspec_817.npy,['Silence']
melspec_818.npy,['Speech']
melspec_819.npy,['Speech']
melspec_82.npy,['Speech']
melspec_820.npy,['Speech']
melspec_821.npy,['Speech']
melspec_822.npy,['Speech']
melspec_823.npy,['Speech']
melspec_824.npy,['Speech']
melspec_825.npy,['Speech']
melspec_826.npy,['Speech']
melspec_827.npy,['Speech']
melspec_828.npy,['Silence']
melspec_829.npy,['Speech']
melspec_83.npy,['Speech']
melspec_830.npy,['Speech']
melspec_831.npy,['Speech']
melspec_832.npy,['Silence']
melspec_833.npy,['Speech']
melspec_834.npy,['Speech']
melspec_835.npy,['Speech']
melspec_836.npy,['Speech']
melspec_837.npy,['Silence']
melspec_838.npy,['Silence']
melspec_839.npy,['Speech']
melspec_84.npy,['Speech']
melspec_840.npy,['Speech']
melspec_841.npy,['Speech']
melspec_842.npy,['Silence']
melspec_843.npy,['Speech']
melspec_844.npy,"['Blender, Speech']"
melspec_845.npy,['Speech']
melspec_846.npy,['Speech']
melspec_847.npy,['Speech']
melspec_848.npy,['Speech']
melspec_849.npy,['Speech']
melspec_85.npy,['Speech']
melspec_850.npy,['Speech']
melspec_851.npy,['Speech']
melspec_852.npy,['Speech']
melspec_853.npy,['Speech']
melspec_854.npy,['Silence']
melspec_855.npy,['Speech']
melspec_856.npy,['Speech']
melspec_857.npy,['Speech']
melspec_858.npy,['Silence']
melspec_859.npy,['Speech']
melspec_86.npy,['Speech']
melspec_860.npy,['Silence']
melspec_861.npy,['Silence']
melspec_862.npy,['Speech']
melspec_863.npy,"['Blender, Speech']"
melspec_864.npy,['Speech']
melspec_865.npy,['Speech']
melspec_866.npy,['Speech']
melspec_867.npy,['Speech']
melspec_868.npy,['Silence']
melspec_869.npy,['Speech']
melspec_87.npy,['Speech']
melspec_870.npy,['Speech']
melspec_871.npy,['Speech']
melspec_872.npy,['Silence']
melspec_873.npy,['Speech']
melspec_874.npy,['Speech']
melspec_875.npy,['Speech']
melspec_876.npy,['Speech']
melspec_877.npy,['Silence']
melspec_878.npy,['Speech']
melspec_879.npy,['Speech']
melspec_88.npy,['Speech']
melspec_880.npy,['Silence']
melspec_881.npy,['Speech']
melspec_882.npy,['Speech']
melspec_883.npy,['Speech']
melspec_884.npy,"['Cat, Frying, Speech']"
melspec_885.npy,['Speech']
melspec_886.npy,['Speech']
melspec_887.npy,['Silence']
melspec_888.npy,"['Dog, Speech']"
melspec_889.npy,['Speech']
melspec_89.npy,['Speech']
melspec_890.npy,['Speech']
melspec_891.npy,['Speech']
melspec_892.npy,['Speech']
melspec_893.npy,"['Blender, Speech']"
melspec_894.npy,['Speech']
melspec_895.npy,['Silence']
melspec_896.npy,['Speech']
melspec_897.npy,['Silence']
melspec_898.npy,"['Dog, Speech']"
melspec_899.npy,['Speech']
melspec_9.npy,"['Electric_shaver_toothbrush, Speech']"
melspec_90.npy,['Speech']
melspec_900.npy,['Speech']
melspec_901.npy,['Speech']
melspec_902.npy,"['Blender, Speech']"
melspec_903.npy,['Speech']
melspec_904.npy,['Speech']
melspec_905.npy,['Speech']
melspec_906.npy,['Speech']
melspec_907.npy,['Speech']
melspec_908.npy,['Speech']
melspec_909.npy,"['Blender, Speech']"
melspec_91.npy,['Speech']
melspec_910.npy,['Speech']
melspec_911.npy,['Speech']
melspec_912.npy,['Silence']
melspec_913.npy,['Silence']
melspec_914.npy,"['Cat, Speech']"
melspec_915.npy,['Blender']
melspec_916.npy,['Silence']
melspec_917.npy,['Speech']
melspec_918.npy,['Speech']
melspec_919.npy,['Speech']
melspec_92.npy,['Speech']
melspec_920.npy,['Speech']
melspec_921.npy,['Speech']
melspec_922.npy,['Silence']
melspec_923.npy,['Speech']
melspec_924.npy,['Speech']
melspec_925.npy,['Speech']
melspec_926.npy,['Dog']
melspec_927.npy,['Silence']
melspec_928.npy,['Speech']
melspec_929.npy,['Speech']
melspec_93.npy,['Speech']
melspec_930.npy,['Speech']
melspec_931.npy,['Speech']
melspec_932.npy,['Speech']
melspec_933.npy,['Speech']
melspec_934.npy,['Speech']
melspec_935.npy,['Speech']
melspec_936.npy,['Speech']
melspec_937.npy,['Speech']
melspec_938.npy,['Speech']
melspec_939.npy,['Speech']
melspec_94.npy,['Speech']
melspec_940.npy,['Speech']
melspec_941.npy,['Speech']
melspec_942.npy,['Speech']
melspec_943.npy,['Speech']
melspec_944.npy,['Speech']
melspec_945.npy,['Speech']
melspec_946.npy,"['Dog, Speech']"
melspec_947.npy,['Speech']
melspec_948.npy,['Speech']
melspec_949.npy,['Speech']
melspec_95.npy,['Speech']
melspec_950.npy,['Speech']
melspec_951.npy,['Speech']
melspec_952.npy,['Speech']
melspec_953.npy,['Speech']
melspec_954.npy,['Speech']
melspec_955.npy,['Blender']
melspec_956.npy,['Speech']
melspec_957.npy,['Silence']
melspec_958.npy,['Silence']
melspec_959.npy,['Speech']
melspec_96.npy,['Speech']
melspec_960.npy,['Speech']
melspec_961.npy,['Silence']
melspec_962.npy,['Speech']
melspec_963.npy,"['Dog, Speech']"
melspec_964.npy,"['Blender, Speech']"
melspec_965.npy,['Speech']
melspec_966.npy,['Speech']
melspec_967.npy,['Speech']
melspec_968.npy,['Speech']
melspec_969.npy,['Speech']
melspec_97.npy,['Speech']
melspec_970.npy,['Speech']
melspec_971.npy,['Speech']
melspec_972.npy,['Silence']
melspec_973.npy,['Silence']
melspec_974.npy,['Speech']
melspec_975.npy,['Speech']
melspec_976.npy,['Speech']
melspec_977.npy,['Speech']
melspec_978.npy,['Silence']
melspec_979.npy,['Silence']
melspec_98.npy,"['Dog, Speech']"
melspec_980.npy,['Speech']
melspec_981.npy,['Speech']
melspec_982.npy,['Speech']
melspec_983.npy,['Speech']
melspec_984.npy,['Speech']
melspec_985.npy,['Blender']
melspec_986.npy,['Speech']
melspec_987.npy,['Speech']
melspec_988.npy,['Speech']
melspec_989.npy,['Speech']
melspec_99.npy,['Speech']
melspec_990.npy,['Speech']
melspec_991.npy,['Speech']
melspec_992.npy,['Speech']
melspec_993.npy,['Speech']
melspec_994.npy,['Speech']
melspec_995.npy,['Silence']
melspec_996.npy,['Silence']
melspec_997.npy,['Speech']
melspec_998.npy,['Speech']
melspec_999.npy,['Blender']
